"","GeoUID_DA","GeoUID_CT","NID","N_name","CLASSIF9"
"2096","35202966","5350242.00","008","Humber Heights-Westmount","Emerging Neighbourhood"
"2097","35202967","5350241.00","008","Humber Heights-Westmount","Emerging Neighbourhood"
"2098","35202968","5350241.00","008","Humber Heights-Westmount","Emerging Neighbourhood"
"2099","35202969","5350241.00","008","Humber Heights-Westmount","Emerging Neighbourhood"
"2100","35202970","5350242.00","008","Humber Heights-Westmount","Emerging Neighbourhood"
"2101","35202971","5350241.00","008","Humber Heights-Westmount","Emerging Neighbourhood"
"2102","35202972","5350241.00","008","Humber Heights-Westmount","Emerging Neighbourhood"
"2103","35202973","5350240.01","007","Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"2104","35202974","5350240.02","008","Humber Heights-Westmount","Emerging Neighbourhood"
"2105","35202975","5350240.02","008","Humber Heights-Westmount","Emerging Neighbourhood"
"2106","35202976","5350240.02","008","Humber Heights-Westmount","Emerging Neighbourhood"
"2107","35202977","5350240.02","008","Humber Heights-Westmount","Emerging Neighbourhood"
"2108","35202982","5350240.02","008","Humber Heights-Westmount","Emerging Neighbourhood"
"2109","35202983","5350240.02","008","Humber Heights-Westmount","Emerging Neighbourhood"
"2110","35202985","5350230.02","009","Edenbridge-Humber Valley","Not an NIA or Emerging Neighbourhood"
"2111","35202986","5350230.02","009","Edenbridge-Humber Valley","Not an NIA or Emerging Neighbourhood"
"2112","35202987","5350230.02","009","Edenbridge-Humber Valley","Not an NIA or Emerging Neighbourhood"
"2113","35202988","5350230.02","009","Edenbridge-Humber Valley","Not an NIA or Emerging Neighbourhood"
"2114","35202989","5350230.02","009","Edenbridge-Humber Valley","Not an NIA or Emerging Neighbourhood"
"2115","35202990","5350230.02","009","Edenbridge-Humber Valley","Not an NIA or Emerging Neighbourhood"
"2116","35202991","5350230.02","009","Edenbridge-Humber Valley","Not an NIA or Emerging Neighbourhood"
"2117","35202992","5350230.01","009","Edenbridge-Humber Valley","Not an NIA or Emerging Neighbourhood"
"2118","35202993","5350231.00","009","Edenbridge-Humber Valley","Not an NIA or Emerging Neighbourhood"
"2119","35202994","5350231.00","009","Edenbridge-Humber Valley","Not an NIA or Emerging Neighbourhood"
"2120","35202995","5350231.00","009","Edenbridge-Humber Valley","Not an NIA or Emerging Neighbourhood"
"2121","35202996","5350240.01","007","Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"2122","35202997","5350240.01","007","Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"2123","35202998","5350240.01","007","Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"2124","35202999","5350240.01","007","Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"2125","35203000","5350240.01","007","Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"2126","35203001","5350238.01","007","Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"2127","35203002","5350238.01","007","Willowridge-Martingrove-Richview","Not an NIA or Emerging Neighbourhood"
"2128","35203003","5350232.00","010","Princess-Rosethorn","Not an NIA or Emerging Neighbourhood"
"2129","35203004","5350232.00","010","Princess-Rosethorn","Not an NIA or Emerging Neighbourhood"
"2130","35203005","5350232.00","010","Princess-Rosethorn","Not an NIA or Emerging Neighbourhood"
"2131","35203006","5350232.00","010","Princess-Rosethorn","Not an NIA or Emerging Neighbourhood"
"2132","35203007","5350232.00","010","Princess-Rosethorn","Not an NIA or Emerging Neighbourhood"
"2133","35203008","5350233.00","010","Princess-Rosethorn","Not an NIA or Emerging Neighbourhood"
"2134","35203009","5350233.00","010","Princess-Rosethorn","Not an NIA or Emerging Neighbourhood"
"2135","35203015","5350315.03","021","Humber Summit","Neighbourhood Improvement Area"
"2136","35203016","5350315.03","021","Humber Summit","Neighbourhood Improvement Area"
"2137","35203018","5350315.01","021","Humber Summit","Neighbourhood Improvement Area"
"2138","35203026","5350250.04","002","Mount Olive-Silverstone-Jamestown","Neighbourhood Improvement Area"
"2139","35203027","5350249.01","002","Mount Olive-Silverstone-Jamestown","Neighbourhood Improvement Area"
"2140","35203028","5350249.01","002","Mount Olive-Silverstone-Jamestown","Neighbourhood Improvement Area"
"2141","35203029","5350249.01","002","Mount Olive-Silverstone-Jamestown","Neighbourhood Improvement Area"
"2142","35203030","5350249.01","002","Mount Olive-Silverstone-Jamestown","Neighbourhood Improvement Area"
"2143","35203031","5350249.01","002","Mount Olive-Silverstone-Jamestown","Neighbourhood Improvement Area"
"2144","35203032","5350249.04","002","Mount Olive-Silverstone-Jamestown","Neighbourhood Improvement Area"
"2145","35203033","5350249.04","002","Mount Olive-Silverstone-Jamestown","Neighbourhood Improvement Area"
"2146","35203034","5350249.04","002","Mount Olive-Silverstone-Jamestown","Neighbourhood Improvement Area"
"2147","35203035","5350249.03","001","West Humber-Clairville","Not an NIA or Emerging Neighbourhood"
"2148","35203036","5350249.03","001","West Humber-Clairville","Not an NIA or Emerging Neighbourhood"
"2149","35203037","5350249.03","001","West Humber-Clairville","Not an NIA or Emerging Neighbourhood"
"2150","35203038","5350249.03","001","West Humber-Clairville","Not an NIA or Emerging Neighbourhood"
"2151","35203039","5350249.03","001","West Humber-Clairville","Not an NIA or Emerging Neighbourhood"
"2152","35203040","5350249.03","001","West Humber-Clairville","Not an NIA or Emerging Neighbourhood"
"2153","35203041","5350249.03","001","West Humber-Clairville","Not an NIA or Emerging Neighbourhood"
"2154","35203042","5350249.03","001","West Humber-Clairville","Not an NIA or Emerging Neighbourhood"
"2155","35203043","5350249.01","002","Mount Olive-Silverstone-Jamestown","Neighbourhood Improvement Area"
"2156","35203044","5350249.01","002","Mount Olive-Silverstone-Jamestown","Neighbourhood Improvement Area"
"2157","35203045","5350249.01","002","Mount Olive-Silverstone-Jamestown","Neighbourhood Improvement Area"
"2158","35203046","5350249.01","002","Mount Olive-Silverstone-Jamestown","Neighbourhood Improvement Area"
"2159","35203047","5350248.03","001","West Humber-Clairville","Not an NIA or Emerging Neighbourhood"
"2160","35203048","5350248.03","001","West Humber-Clairville","Not an NIA or Emerging Neighbourhood"
"2161","35203049","5350248.03","001","West Humber-Clairville","Not an NIA or Emerging Neighbourhood"
"2162","35203050","5350248.05","001","West Humber-Clairville","Not an NIA or Emerging Neighbourhood"
"2163","35203051","5350248.05","001","West Humber-Clairville","Not an NIA or Emerging Neighbourhood"
"2164","35203052","5350248.03","001","West Humber-Clairville","Not an NIA or Emerging Neighbourhood"
"2165","35203053","5350248.02","002","Mount Olive-Silverstone-Jamestown","Neighbourhood Improvement Area"
"2166","35203054","5350248.03","001","West Humber-Clairville","Not an NIA or Emerging Neighbourhood"
"2167","35203055","5350249.03","001","West Humber-Clairville","Not an NIA or Emerging Neighbourhood"
"2168","35203056","5350249.05","002","Mount Olive-Silverstone-Jamestown","Neighbourhood Improvement Area"
"2169","35203057","5350249.05","002","Mount Olive-Silverstone-Jamestown","Neighbourhood Improvement Area"
"2170","35203058","5350249.04","002","Mount Olive-Silverstone-Jamestown","Neighbourhood Improvement Area"
"2171","35203059","5350249.04","002","Mount Olive-Silverstone-Jamestown","Neighbourhood Improvement Area"
"2172","35203060","5350249.04","002","Mount Olive-Silverstone-Jamestown","Neighbourhood Improvement Area"
"2173","35203061","5350249.04","002","Mount Olive-Silverstone-Jamestown","Neighbourhood Improvement Area"
"2174","35203064","5350249.05","002","Mount Olive-Silverstone-Jamestown","Neighbourhood Improvement Area"
"2175","35203071","5350248.05","001","West Humber-Clairville","Not an NIA or Emerging Neighbourhood"
"2176","35203072","5350248.05","001","West Humber-Clairville","Not an NIA or Emerging Neighbourhood"
"2177","35203073","5350248.05","001","West Humber-Clairville","Not an NIA or Emerging Neighbourhood"
"2178","35203074","5350248.05","001","West Humber-Clairville","Not an NIA or Emerging Neighbourhood"
"2179","35203075","5350248.05","001","West Humber-Clairville","Not an NIA or Emerging Neighbourhood"
"2180","35203077","5350248.05","001","West Humber-Clairville","Not an NIA or Emerging Neighbourhood"
"2181","35203079","5350248.04","001","West Humber-Clairville","Not an NIA or Emerging Neighbourhood"
"2182","35203080","5350248.04","001","West Humber-Clairville","Not an NIA or Emerging Neighbourhood"
"2183","35203081","5350248.04","001","West Humber-Clairville","Not an NIA or Emerging Neighbourhood"
"2184","35203082","5350248.04","001","West Humber-Clairville","Not an NIA or Emerging Neighbourhood"
"2185","35203086","5350248.04","001","West Humber-Clairville","Not an NIA or Emerging Neighbourhood"
"2186","35203093","5350247.02","001","West Humber-Clairville","Not an NIA or Emerging Neighbourhood"
"2187","35203094","5350247.02","001","West Humber-Clairville","Not an NIA or Emerging Neighbourhood"
"2188","35203095","5350247.02","001","West Humber-Clairville","Not an NIA or Emerging Neighbourhood"
"2189","35203096","5350247.02","001","West Humber-Clairville","Not an NIA or Emerging Neighbourhood"
"2190","35203097","5350247.02","001","West Humber-Clairville","Not an NIA or Emerging Neighbourhood"
"2191","35203098","5350247.02","001","West Humber-Clairville","Not an NIA or Emerging Neighbourhood"
"2192","35203102","5350238.02","006","Kingsview Village-The Westway","Neighbourhood Improvement Area"
"2193","35203105","5350235.02","011","Eringate-Centennial-West Deane","Not an NIA or Emerging Neighbourhood"
"2194","35203107","5350223.01","158","Islington","Not an NIA or Emerging Neighbourhood"
"2195","35203108","5350223.01","158","Islington","Not an NIA or Emerging Neighbourhood"
"2196","35203109","5350228.00","015","Kingsway South","Not an NIA or Emerging Neighbourhood"
"2197","35203110","5350228.00","015","Kingsway South","Not an NIA or Emerging Neighbourhood"
"2198","35203111","5350221.01","012","Markland Wood","Not an NIA or Emerging Neighbourhood"
"2199","35203112","5350221.01","012","Markland Wood","Not an NIA or Emerging Neighbourhood"
"2200","35203113","5350221.01","012","Markland Wood","Not an NIA or Emerging Neighbourhood"
"2201","35203126","5350216.00","016","Stonegate-Queensway","Not an NIA or Emerging Neighbourhood"
"2202","35203127","5350217.00","016","Stonegate-Queensway","Not an NIA or Emerging Neighbourhood"
"2203","35203128","5350217.00","016","Stonegate-Queensway","Not an NIA or Emerging Neighbourhood"
"2204","35203129","5350217.00","016","Stonegate-Queensway","Not an NIA or Emerging Neighbourhood"
"2205","35203130","5350217.00","016","Stonegate-Queensway","Not an NIA or Emerging Neighbourhood"
"2206","35203131","5350217.00","016","Stonegate-Queensway","Not an NIA or Emerging Neighbourhood"
"2207","35203132","5350217.00","016","Stonegate-Queensway","Not an NIA or Emerging Neighbourhood"
"2208","35203133","5350217.00","016","Stonegate-Queensway","Not an NIA or Emerging Neighbourhood"
"2209","35203134","5350217.00","016","Stonegate-Queensway","Not an NIA or Emerging Neighbourhood"
"2210","35203135","5350216.00","016","Stonegate-Queensway","Not an NIA or Emerging Neighbourhood"
"2211","35203136","5350216.00","016","Stonegate-Queensway","Not an NIA or Emerging Neighbourhood"
"2212","35203137","5350216.00","016","Stonegate-Queensway","Not an NIA or Emerging Neighbourhood"
"2213","35203138","5350215.00","016","Stonegate-Queensway","Not an NIA or Emerging Neighbourhood"
"2214","35203139","5350216.00","016","Stonegate-Queensway","Not an NIA or Emerging Neighbourhood"
"2215","35203140","5350216.00","016","Stonegate-Queensway","Not an NIA or Emerging Neighbourhood"
"2216","35203141","5350216.00","016","Stonegate-Queensway","Not an NIA or Emerging Neighbourhood"
"2217","35203142","5350216.00","016","Stonegate-Queensway","Not an NIA or Emerging Neighbourhood"
"2218","35203143","5350217.00","016","Stonegate-Queensway","Not an NIA or Emerging Neighbourhood"
"2219","35203144","5350217.00","016","Stonegate-Queensway","Not an NIA or Emerging Neighbourhood"
"2220","35203146","5350216.00","016","Stonegate-Queensway","Not an NIA or Emerging Neighbourhood"
"2221","35203147","5350150.00","114","Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"2222","35203148","5350050.01","087","High Park-Swansea","Not an NIA or Emerging Neighbourhood"
"2223","35203149","5350050.01","087","High Park-Swansea","Not an NIA or Emerging Neighbourhood"
"2224","35203150","5350050.01","087","High Park-Swansea","Not an NIA or Emerging Neighbourhood"
"2225","35203151","5350050.01","087","High Park-Swansea","Not an NIA or Emerging Neighbourhood"
"2226","35203152","5350050.01","087","High Park-Swansea","Not an NIA or Emerging Neighbourhood"
"2227","35203153","5350104.00","089","Runnymede-Bloor West Village","Not an NIA or Emerging Neighbourhood"
"2228","35203154","5350150.00","114","Lambton Baby Point","Not an NIA or Emerging Neighbourhood"
"2229","35203156","5350008.02","163","Fort York-Liberty Village","Not an NIA or Emerging Neighbourhood"
"2230","35203157","5350008.02","163","Fort York-Liberty Village","Not an NIA or Emerging Neighbourhood"
"2231","35203160","5350010.01","162","West Queen West","Not an NIA or Emerging Neighbourhood"
"2232","35203161","5350009.00","162","West Queen West","Not an NIA or Emerging Neighbourhood"
"2233","35203162","5350010.01","162","West Queen West","Not an NIA or Emerging Neighbourhood"
"2234","35203163","5350010.02","162","West Queen West","Not an NIA or Emerging Neighbourhood"
"2235","35203167","5350007.02","085","South Parkdale","Neighbourhood Improvement Area"
"2236","35203170","5350007.01","085","South Parkdale","Neighbourhood Improvement Area"
"2237","35203174","5350002.00","166","St Lawrence-East Bayfront-The Islands","Not an NIA or Emerging Neighbourhood"
"2238","35203176","5350016.00","073","Moss Park","Not an NIA or Emerging Neighbourhood"
"2239","35203177","5350018.00","070","South Riverdale","Not an NIA or Emerging Neighbourhood"
"2240","35203183","5350068.00","071","Cabbagetown-South St.James Town","Not an NIA or Emerging Neighbourhood"
"2241","35203184","5350068.00","071","Cabbagetown-South St.James Town","Not an NIA or Emerging Neighbourhood"
"2242","35203185","5350069.00","068","North Riverdale","Not an NIA or Emerging Neighbourhood"
"2243","35203190","5350028.01","070","South Riverdale","Not an NIA or Emerging Neighbourhood"
"2244","35203191","5350018.00","070","South Riverdale","Not an NIA or Emerging Neighbourhood"
"2245","35203192","5350018.00","070","South Riverdale","Not an NIA or Emerging Neighbourhood"
"2246","35203193","5350018.00","070","South Riverdale","Not an NIA or Emerging Neighbourhood"
"2247","35203194","5350019.00","070","South Riverdale","Not an NIA or Emerging Neighbourhood"
"2248","35203195","5350019.00","070","South Riverdale","Not an NIA or Emerging Neighbourhood"
"2249","35203196","5350019.00","070","South Riverdale","Not an NIA or Emerging Neighbourhood"
"2250","35203197","5350019.00","070","South Riverdale","Not an NIA or Emerging Neighbourhood"
"2251","35203198","5350019.00","070","South Riverdale","Not an NIA or Emerging Neighbourhood"
"2252","35203199","5350019.00","070","South Riverdale","Not an NIA or Emerging Neighbourhood"
"2253","35203200","5350027.00","070","South Riverdale","Not an NIA or Emerging Neighbourhood"
"2254","35203201","5350027.00","070","South Riverdale","Not an NIA or Emerging Neighbourhood"
"2255","35203202","5350028.02","070","South Riverdale","Not an NIA or Emerging Neighbourhood"
